vernacularName	language	taxonID
Purple-rumped Sunbird	en	6d1a8c7311173155abc42ae31f6105f4
Crimson-backed Sunbird	en	7c48623cb5748b61f9252bdeba5a1634
Purple-throated Sunbird	en	a0a57c525564e11723f3de8da2558b3f
Van Hasselt's Sunbird	en	a2a13aae3b98c17a4003634a2daa1ae8
Black Sunbird	en	b9d7d5174d3b75fa2eec40b2ed74ad03
Copper-throated Sunbird	en	b2f320e359fd0b8a5e7b9007d8bf5062
Bocage's Sunbird	en	f45fc7211ed5090f12c984e0b1c536f8
Purple-breasted Sunbird	en	1b383d34780318b2f91a757bc6523d99
Tacazze Sunbird	en	922ca1a7071d9eccf7fb1892e13690fa
Bronzy Sunbird	en	db0e3993e38b642ff676523e150b10d0
Malachite Sunbird	en	3d9fb3739bcc09f4393b8400ff287714
Scarlet-tufted Sunbird	en	bd89ac20b13b04e4eb5dea4f996decf3
Golden-winged Sunbird	en	41f1c604d2b817765e45863e37e4bf96
Olive-bellied Sunbird	en	262b42780605e874191dbee9e17e5097
Tiny Sunbird	en	4835d6dd5f259b0bf9c86e592497fa40
Eastern Miombo Sunbird	en	8f8a57ac56034aed95f346d7fb46c5be
Western Miombo Sunbird	en	d15eb817b5c506e614ef299a1a1948b9
Southern Double-collared Sunbird	en	0e58f27bc7755694acfc5fd1bff4c82e
Neergaard's Sunbird	en	cf0a003b83be90c18c6dd793c9a467ba
Rwenzori Double-collared Sunbird	en	8b146cfc657b6b219ea75f2483b37a76
Whyte's Double-collared Sunbird	en	5028be938be1e97fd439c1d5d4c1d1b4
Prigogine's Double-collared Sunbird	en	70bd643ec3591cd2ab32df5249d66bc6
Ludwig's Double-collared Sunbird	en	02b237cf789306b0c75b8544ff153a4b
Northern Double-collared Sunbird	en	699d0cf4ae05681d177d1e968f6ce961
Greater Double-collared Sunbird	en	99d747746fc10957ab2c3439b7d28758
Regal Sunbird	en	192ab2d345ad160553400f4d1a38e735
Rockefeller's Sunbird	en	50da39502c7e05d0a178a30d3f429384
Eastern Double-collared Sunbird	en	6cc59ee12d60ed7c054debf0962545cb
Usambara Double-collared Sunbird	en	46858a9a17bc56bb07c941dc31622532
Forest Double-collared Sunbird	en	23de7120be130b1ffd26e7ce44d2759f
Moreau's Sunbird	en	123ab1df1ea43f426fd58bebae80b89f
Loveridge's Sunbird	en	cadfdc5f1b923634dcd7bfcafc6d14f9
Beautiful Sunbird	en	7a2d388d98dc3ca5b2cd7a476ab5749e
Marico Sunbird	en	96cf10de8118b63a6d8a2789a59153a4
Shelley's Sunbird	en	792ea5a56f7ee6df4c79c687493e6e8a
Hofmann's Sunbird	en	e8b9898c66f26483c51b94b4e1539a88
Congo Sunbird	en	1743c974cbb5c022c1957b855f43b7ac
Red-chested Sunbird	en	3a003cc917310f30ad6c0ca2f231ec68
Black-bellied Sunbird	en	800fb7c4ee66d1fdb520dfaee442d33a
Purple-banded Sunbird	en	20aefd939f118820b4b75660a4f4be43
Tsavo Sunbird	en	7e60ce0c39a647611877f2e44234384c
Violet-breasted Sunbird	en	254f913bbc38e35a1d5590a0ae5ca5e1
Pemba Sunbird	en	db690bcd8dc40500085cdd81bf760050
Orange-tufted Sunbird	en	207a8798e70eb426237e5dee61d7a767
Palestine Sunbird	en	e3b8baeb74d2e67d6d69ef8fd90fddae
Arabian Sunbird	en	08935415147503610878bd1af033212b
Shining Sunbird	en	8d16663b27c6cd4119e3c7d1c7d36fea
Splendid Sunbird	en	dfd22c6c0d648554f4f90cb2fa7a3b90
Johanna's Sunbird	en	7c27e2d146f839b254fc13bbcc31fec1
Superb Sunbird	en	15db157625bb17d1c111c16548c1fa6e
Rufous-winged Sunbird	en	6ce35bf753ededdc5bd8265515032067
Oustalet's Sunbird	en	a82391be3bec1bc3657a395105af4575
White-bellied Sunbird	en	163f71fba7b2fdbffdebaf4e8c852a36
Variable Sunbird	en	9f95e5290cefd8491c14c73787dd62be
Dusky Sunbird	en	82f9f22df8467173827e44b9d796f482
Ursula's Sunbird	en	996fa8733aec1c9a94c4342db9b8050d
Bates's Sunbird	en	6482b36065eeff24415d63571fb2b720
Copper Sunbird	en	6cb0896f45386e867af3496940cbc660
Purple Sunbird	en	0c2c1c16484354dbe2f86dce5ed48421
Olive-backed Sunbird	en	0ca2811a63580481553fc1b448177e8e
Apricot-breasted Sunbird	en	e92b86895a85fb9afc2b0d3bafa97cd2
Flame-breasted Sunbird	en	27daf7732b342b4f2ad46089c039b148
Souimanga Sunbird	en	1cafcb45260e0034027c557edf0f63f2
Malagasy Green Sunbird	en	b0e3dd618a3db9b4c4db19d2c9540388
Seychelles Sunbird	en	8b36f5e6c42f76475f75e5ac3de7ec42
Humblot's Sunbird	en	2a429a51bf3d7b736675420bbdda0a7a
Anjouan Sunbird	en	4f62111406729a667ea1873ceeac51c0
Mayotte Sunbird	en	658c3a632ecbec34904beda3a7e83f2a
Loten's Sunbird	en	a5c9d31483031305ab6c345bc5239e89
Grey-hooded Sunbird	en	9e089b268dd2c7d7b95f1d4151661496
Apo Sunbird	en	4ab5bb912b064428962ef571daf7ad39
Lina's Sunbird	en	b5d83a87fe5a44c4188b6d1cab93aa37
Flaming Sunbird	en	dd289cc0d5c812fa85b94f5c84f9b2db
Maroon-naped Sunbird	en	21460b736915762c40e7e62d92ee8dd9
Metallic-winged Sunbird	en	84da9cc98bcf8a22ce63654b6d688a9b
Luzon Sunbird	en	244ac6bf05a8e4421792431de6beeccf
Bohol Sunbird	en	73ecd8d3456ee1a7a27c37ea5c9134d8
Elegant Sunbird	en	30793c79a2cad5b80a9692ff077af9bc
Lovely Sunbird	en	7db10f4c198abe2401565e470601752d
Handsome Sunbird	en	9578331a139d3b742790ed5eb199279b
Mrs. Gould's Sunbird	en	a83dbf53c53acbc69f5bd56230d437cf
Green-tailed Sunbird	en	e1efa12c5e9aad0937638643c4852010
White-flanked Sunbird	en	257cf22911839cd407d2020cca5924ed
Fork-tailed Sunbird	en	13f24044cf3d6fa31790ef47be5da397
Black-throated Sunbird	en	c74e763a9401afa0bfa8ceda08c5557b
Crimson Sunbird	en	0aaa4a5a5f15fcc26ce1713a06e6defc
Magnificent Sunbird	en	7d3ff0c1f30c96575bca66a81352b97c
Vigors's Sunbird	en	620cebb29a10b926590acd6a41f79cbb
Javan Sunbird	en	3f51785cb96ca0d020416961041f4461
Temminck's Sunbird	en	6faa9699dc568fe2d319ca4502ebd1bd
Fire-tailed Sunbird	en	32f74c7da99236ed8b069798d3efbaff
Purple-naped Sunbird	en	178ce7b2b17c08007d9f6f569f02c4ca
Little Spiderhunter	en	abf8a5056cbb78ed098dd2e7289d7207
Orange-tufted Spiderhunter	en	02e32fbf51c2f48113c51b29f986e261
Pale Spiderhunter	en	d7aea749c4ae95567a61f7fe5a2138b5
Thick-billed Spiderhunter	en	9f5238e202e96c85f2de494fdc8db701
Long-billed Spiderhunter	en	db9327bfc8f7f07668205f448b1b7eab
Spectacled Spiderhunter	en	85d3de681e586ce5756304102ddf95b7
Yellow-eared Spiderhunter	en	8fd6e6be96cd0559e27e981629e4ab6b
Naked-faced Spiderhunter	en	9866e69e6450345dae51e9e108cad0e4
Grey-breasted Spiderhunter	en	eaa79c1dfcde91f08f1a54a14673dac0
Streaky-breasted Spiderhunter	en	3692423f84bf121a3c92702602ced641
Bornean Spiderhunter	en	e059640ce8a0a5d476631ad697eb1139
Streaked Spiderhunter	en	066ba106b90aa6016e2ff5a6463af874
Whitehead's Spiderhunter	en	316e1798d438a3170db6029ba61aabe7
Old World Sparrows, Snowfinches	en	1c788c23c8579ea2ff64ce7906ed67be
Cinnamon Ibon	en	9e9e4c136789ac732950d8f3bb13d3e2
Pale Rockfinch	en	c3ac951c65f332aea01f1ad07837deaa
Rock Sparrow	en	2c04835756adf5e7c005f82548491453
White-rumped Snowfinch	en	f09290259913c7b16bdc555162276f95
Tibetan Snowfinch	en	b8d172eafa3a104cf57327b5b20bfe0e
White-winged Snowfinch	en	875c10b2ed204e3c3b56e81ec57bd9ac
Black-winged Snowfinch	en	f609a89f6278cd5fb678547954cfa4cf
Afghan Snowfinch	en	6ee4121c144df06f155acb785977f2e0
Rufous-necked Snowfinch	en	30bd9880f841ffe629d2b904c7081b4b
Pere David's Snowfinch	en	2e1256ccde9ef752b1da5969358dea62
Blanford's Snowfinch	en	f764f0cd8ac6dda587b69428709688c2
Yellow-spotted Bush Sparrow	en	288e715471fe3f7ad92815329a9e83ba
Yellow-throated Bush Sparrow	en	b01aa7476130e1bfcd81bbed3309b17c
Sahel Bush Sparrow	en	47236f5df3fa52a0a14555aadf08c182
Yellow-throated Sparrow	en	d13eeebef7cdf2d558eb00ee5c8aaea5
Cape Sparrow	en	7a83f1051d63193eb3788338c649b7c6
Chestnut Sparrow	en	43cd39498d56a6ca131b44b879eb3527
Kordofan Sparrow	en	e3533a40ecef30384f57bc29f0abf33f
Shelley's Sparrow	en	e7c951826634158d3f0c7092bb546683
Kenya Sparrow	en	5144c40ffc8e45cafd3777722345f39b
Great Sparrow	en	9052162e71530927e1cad41276bf820c
Northern Grey-headed Sparrow	en	bed3ae8f1ddf1a437cbc9bad5fa876ee
Swainson's Sparrow	en	1edde530d52db8250bdae1f082814d3f
Swahili Sparrow	en	2ce25a7da6e1d674e4d01b2fe4a4b00b
Parrot-billed Sparrow	en	289c46123051a1b21e46ac4471fa3577
Southern Grey-headed Sparrow	en	456cfdf8903ef1818f55ab0bd801ba8e
Sind Sparrow	en	7e381bd07017c7683fb5fa800bb5a087
Russet Sparrow	en	8b996d3b03c338407e2118e53c5b035e
Eurasian Tree Sparrow	en	021eeb0da036aa3d3ea5212d74599997
Saxaul Sparrow	en	a78640ae1672e1d7882aefcb9fb2a6a3
Plain-backed Sparrow	en	6f6167d124d84c3d472a2fbb6da4a14b
Abd al-Kuri Sparrow	en	c5724e7b80104fd1d6dc058d933961cd
Socotra Sparrow	en	6f905a086b91a3fed38e56bb34be90f3
Spanish Sparrow	en	edcb5b0f8eccd2b259b0e632f4bf08f4
Italian Sparrow	en	5a9d225ebeddff9ba9b10e624e75c2f4
House Sparrow	en	a134cb183153523d6bc70ae75cccd597
Somali Sparrow	en	3230018eb97aa367ed32450cbad2d79e
Iago Sparrow	en	d2f033a85cd6650bfda4822b3df6419c
Desert Sparrow	en	343c5a0bcb29e9e1cb6e49b4fc968b39
Zarudny's Sparrow	en	c888cf5f015c48196e41d24b441fb904
Arabian Golden Sparrow	en	bb38fc3dc4002c6408fbf988fb546653
Sudan Golden Sparrow	en	5fc9b2b9928a621059e7520329a53d76
Dead Sea Sparrow	en	7c135d78a127aa1b4628effcb290968f
Weavers, Widowbirds	en	6912fba62ebe55174b1c6df7363be227
White-billed Buffalo Weaver	en	cddf53f75194ebdde54686fa80222d88
Red-billed Buffalo Weaver	en	3d17419454e33c1eb698fae21037715c
White-headed Buffalo Weaver	en	f00ac4de24f339b15ee16a36e8e01c04
White-browed Sparrow-Weaver	en	9e4ca6c8071aa51f5c25de88c69ae758
Chestnut-crowned Sparrow-Weaver	en	97cfca477851a4ef5c7b4df1ac7a2cbf
Donaldson Smith's Sparrow-Weaver	en	1620ce85d69e780c45e5a411268442fc
Chestnut-backed Sparrow-Weaver	en	01a94e6923036cbb0bde6e4c4e12aa36
Rufous-tailed Weaver	en	8b5485f5d6fe3dc0554b5d523c4dd0f4
Grey-capped Social Weaver	en	0e15a4c06b97996430cecefea12e86e0
Black-capped Social Weaver	en	6db909087a00e13c679f0f17011d3341
Sociable Weaver	en	17979b1e1085b335a518e83bf2d4ade3
Scaly-feathered Weaver	en	5b21453b801c1605bd7a474f46187de5
Speckle-fronted Weaver	en	7478453fd618137c6285e057a90af8de
Thick-billed Weaver	en	449f95d2219565196dfc307fca35051e
Baglafecht Weaver	en	6c296ddf73f317e14be78db8e1d57459
Bannerman's Weaver	en	77f48288724830b5b566545a8f974667
Bates's Weaver	en	d8424bf50e1b241172188bf3507ea44b
Black-chinned Weaver	en	262a64c580acd7aee0cf9d215c01378a
Bertram's Weaver	en	e15fec2d20d2630ff09e62f1b2bd5880
Slender-billed Weaver	en	0111abe18f7d96b887f798d443fc8104
Loango Weaver	en	5dfe7c772a48b1c06333109f95e4f085
Little Weaver	en	d10994022f29ffb2c9073e78bfef17f7
Spectacled Weaver	en	afe3930331111e8c9ef52c86ebfc17f3
Olive-naped Weaver	en	720553784b7da8eb8cffa82974bef085
Black-necked Weaver	en	2689c90df04b4b290d2d9577b582503b
Strange Weaver	en	f67c94924387810552b3dd372541a1a6
Black-billed Weaver	en	cbab6b84ebea79911f478ef1a7ec4373
Cape Weaver	en	c18469d40e9f7174444c27d91c214de4
Bocage's Weaver	en	4dbb53ec9e66579c2efd179017a40d74
Eastern Golden Weaver	en	e60054c2548447a1cb0e261dfb6d0fdb
Holub's Golden Weaver	en	dea089805012f08fdf738607b385af35
Orange Weaver	en	2b8bbd8fb832c68bdcf32697e4a4fa3d
Heuglin's Masked Weaver	en	c83c8f89772b9df7b9235e5e79195365
Golden Palm Weaver	en	79b77298a83020625531a20f4b79d693
Taveta Weaver	en	ce26933e6330d74026fabfb50caf99d0
Principe Weaver	en	61e2bec5facf1ae73347981a5f8b5678
Northern Brown-throated Weaver	en	5e448bebc516f0f4957d8bb09897b2fb
Southern Brown-throated Weaver	en	f1c4fa85cbb1ae709c9f3d051fb49a08
Ruvu Weaver	en	dcfb1ac8f33fc61b68284673df1f95c8
Kilombero Weaver	en	fd3da62c631d3a0666b8259cdf940287
Rüppell's Weaver	en	daf4af0abb4ec921a15b98c94fc78122
Northern Masked Weaver	en	797d34e61ed4caeac4af699433355781
Lesser Masked Weaver	en	aba745cfe1584178199c3506fb3e2e1e
Southern Masked Weaver	en	59f3b7c40e9d00c60a5ef253d3f869d2
Katanga Masked Weaver	en	006b1587889b80f18cf04b1d97100bb4
Lufira Masked Weaver	en	ff5085a5cf3c8c9d24984e49e9ef4d2e
Tanzanian Masked Weaver	en	8561c81790a1dbbb54cf5dff75377f4c
Vitelline Masked Weaver	en	e6c957826932a50f2cdd20db7876c4d6
Speke's Weaver	en	4660c931c4d164b49eeaaaf490bbd7f1
Fox's Weaver	en	f5f702a4b9ada2039e2ccee1ba9a20c8
Village Weaver	en	b5ac6fb412225ef94b1da9997b6b0312
Giant Weaver	en	b703b39ffb241c62f71512a430087b14
Chestnut-and-black Weaver	en	1fb9cf0d247bc550e44db3fe0b989a86
Vieillot's Black Weaver	en	6a6463f33becf64e43ce4a36de2ea269
Weyns's Weaver	en	29322df83dcd685c47624737e01b226c
Clarke's Weaver	en	b1d0db5e2c2ac1436fe2c20954562bd1
Juba Weaver	en	66923f9c040742b9fa3e4222bc82b0ea
Black-headed Weaver	en	a2434051a006c65e4a79e2d3a7b7bd6d
Golden-backed Weaver	en	8275a89a230885dde99d282238a969bb
Cinnamon Weaver	en	9fe62748b6bf15dd73ac12c5bdac8600
Chestnut Weaver	en	86accdebeb5450de86f8d7592173c1e7
Golden-naped Weaver	en	dbc67fa4862bcc547ff3d6dbdc158756
Yellow-mantled Weaver	en	5cd42b013b0b2e3e68015eebde93c7d3
Maxwell's Black Weaver	en	434e3c941fda664819596d1f9faf747c
Nelicourvi Weaver	en	8f558194d4c9435c8a8df0103dc63c20
Sakalava Weaver	en	985a369654b3f925a3f10580e64995f3
Asian Golden Weaver	en	ea19de18ceee8687466f888d19bdcd48
Compact Weaver	en	c0aca7daa8ecb615563c380d55a29794
Black-breasted Weaver	en	35d679fd482db3ce21d37edab95a4fa4
Streaked Weaver	en	09724901b70f0f3f1d6f4d0978cca8ff
Baya Weaver	en	1381dba1c2de229be04ca207513af9ec
Finn's Weaver	en	17b757fe6a1c89a52c790453adaa203b
Dark-backed Weaver	en	f490e28c8170712883a24c970f022139
Preuss's Weaver	en	e1a3d82d3466b3322cd74ad5c0705883
Yellow-capped Weaver	en	614d9816a2ae398b5a9b5c8200146cb0
Olive-headed Weaver	en	f858c8d7f737f4273b2a076513e03fd7
Usambara Weaver	en	08d92240ef05e9238fb9d12ceb0d2374
Brown-capped Weaver	en	7a274e8783be788be19ebc717a445b7e
Bar-winged Weaver	en	dc72a04c1a7541f9bd56331963833b3b
Sao Tome Weaver	en	20900eacf329f46614696c008fa23200
Yellow-legged Weaver	en	ebe44640337deec68aba5b8c7192841f
Red-crowned Malimbe	en	bc13a94ffb36cc75d6a0dc9487929f51
Cassin's Malimbe	en	d556501b8313625b4f508c90efd6eefe
Rachel's Malimbe	en	2887cc656fbae1ef5538afc29f16db36
Gola Malimbe	en	ddbe27e2e84d70eb96dd55571d39e368
Red-vented Malimbe	en	788108c90c0ad6cf2d5bc300e6a08248
Ibadan Malimbe	en	1abaad158488449be4b62fe5500d710b
Blue-billed Malimbe	en	77db16a19bcbe6d9c48e557486167e5d
Red-headed Malimbe	en	58b70f453eefa0cc1d6ad8ad25032025
Red-bellied Malimbe	en	c3b4320bd9ce00f703aa19b4eb129404
Crested Malimbe	en	218d751e1dfa8c498fdeff84e149ae1e
Red-headed Weaver	en	243752cd5d8145a77134d379a01a0834
Red Weaver	en	f1192098f1a8587e009bad107c41dcd4
Cardinal Quelea	en	4323b5d2ac733facb00e9b64e18edc7a
Red-headed Quelea	en	02a4ebe7281d39924bec68d17574edef
Red-billed Quelea	en	2bbaa85dd9f791dd9306489ba5676978
Red Fody	en	3f77dc9b6aa9c59bb611cacf033f4370
Comoro Fody	en	5e448ad33d0afd8a2ef0b113e2fe5cf6
Aldabra Fody	en	cb85c516dba80f384f118a6c36603a33
Forest Fody	en	05427928de1aacb6f4a11c112adcd63a
Mauritius Fody	en	4b2f944c37b81c0ab9ab254ccf7c44c3
Seychelles Fody	en	92be41067ed7eb88d0ee69088ec466cb
Rodrigues Fody	en	e4713a4a2baef8fc70915b2ace18c247
Bob-tailed Weaver	en	4536ab3ed4498a231eb0698fe922254a
Yellow-crowned Bishop	en	4f78b80fd21be8179f34e6973323e186
Fire-fronted Bishop	en	093661153cae6612deced1a91ca9adc1
Black Bishop	en	66fdc3a50ec8d9f1be90e6fb0a923e34
Zanzibar Red Bishop	en	e8b5e3ae84adeb0a9c30330ea538d825
Black-winged Red Bishop	en	6556f9b81f54c0286b42e3d2c1f69145
Southern Red Bishop	en	062a30a755ee88b44b7e3369e7ecbfc8
Northern Red Bishop	en	e05c2c9260d0a980137078ceca5f86d0
Golden-backed Bishop	en	d78fa1fdc6dbe91ab6119d2dcbdfd048
Yellow Bishop	en	4beedb41641283104e02c1dba9483f7f
Fan-tailed Widowbird	en	b47e68cfc46e5b0bf5fabc96381b9928
Yellow-mantled Widowbird	en	ab491941218d13174799add768c10100
Marsh Widowbird	en	7384a7c10411113082e418fe04588c3c
Montane Widowbird	en	93346977e6091ddc5fadb9d3573e8c2e
White-winged Widowbird	en	5067d5fedb76f388cd74135a55a2b936
Red-collared Widowbird	en	481ae442a7ee6d7483e346b162c51f09
Red-cowled Widowbird	en	317f5c597c1806d862f9a8e886e16dc4
Long-tailed Widowbird	en	f6528aed9fd8af5f0c4763fa0d5c3f0b
Jackson's Widowbird	en	0c5aed55ac9065802dbd04212639c69c
Waxbills, Munias & Allies	en	351aff4a13b2a7197e838eafe5e97dc2
Pictorella Mannikin	en	af80c30bb35175de8a380c9fe48c35c4
Mountain Firetail	en	cc1589d9dff35f2198aa668080a59e0d
Diamond Firetail	en	bd9fd41ff7d93d0e9ef3f193d15e114a
Red-eared Firetail	en	0b080d9589ae80ed32ddd9215a28d141
Beautiful Firetail	en	e3258c387aaad861f88a92db74052482
Crimson Finch	en	a651241d42c56590e873cbb040badbff
Red-browed Finch	en	302df0f12fd817f8aaf0feef8519d97f
Painted Finch	en	3ccca0db8f5d304293f09044895c97f8
Star Finch	en	bd61b456f56f4083ec372be50794d1cf
Plum-headed Finch	en	2c3576bcb54dd39c9bb98ce97eee4dac
Double-barred Finch	en	14df3ba90d445ed4b1c34cd0e766c6d8
Sunda Zebra Finch	en	b962da20a51e6fe5b9cdfc5454246284
Australian Zebra Finch	en	c6c2021d54bd708dc2926f2f3e12d841
Masked Finch	en	8b4e344af9d8d6f0b2fe1cc430a131f4
Long-tailed Finch	en	4ec8d5f78c68a0e5ba83938256bbca0d
Black-throated Finch	en	e0774928daeb58d5788f0f64249725cd
Grey-headed Silverbill	en	2afcba59617841af6941e7532ce4a1de
Bronze Mannikin	en	62b5bbc789c80ece45a5b018e7b5dfb9
Magpie Mannikin	en	1dcb0441f8455a1936c7b72bdc28c51f
Black-and-white Mannikin	en	38d8ee5ea7831854931f77f2eec09fad
Madagascar Mannikin	en	78ada3daf02489503fad9273590580ed
African Silverbill	en	fdda558c4e0e578773be2c3da3704448
Indian Silverbill	en	0b7ee64142c4ca8bbc5fa79fb0f2fcee
Java Sparrow	en	b3c209e6ae32bcd2cd94ed5cb8847b19
Timor Sparrow	en	dd9ac06d6ce7a384ec73961e35eb03e4
Streak-headed Mannikin	en	3b2a4728b4ef960fc95e5dfbd540de4e
White-spotted Mannikin	en	2fc5843c4e05d47aa86a32f367879219
Scaly-breasted Munia	en	bc51e49dbba71efee7d5f45cf34ab239
Black-throated Munia	en	a46ed530a1de0d919d3a35b22f989b53
Black-faced Munia	en	24378e139dbd58d12e2ed2f2ac979b67
White-rumped Munia	en	5f1f13a29358791a72d4a25d40637a49
Dusky Munia	en	22120865d112944b0a2cf6ad57a8fe82
White-bellied Munia	en	fc7bbbc4bb5ca1511ab0ef79ca618eed
Javan Munia	en	627e714c7d6e23e928f9cacdb573cce7
Tricolored Munia	en	4ae2ec801ea7b273c55898e4d5a032a5
Chestnut Munia	en	23d9a91b4e7efb6001fa48818f4b8352
White-capped Munia	en	7f42980e522cea17c24527a36fee1da9
White-headed Munia	en	4d2fb06d70dfaffcc6d2d0dcd7883bca
Pale-headed Munia	en	cebadb83351ebdacb4ff40d165047de3
Great-billed Mannikin	en	cea9c74166881cefdf812196e247efb1
Black-breasted Mannikin	en	8e3f0853cd8d32a6c96a8cfe4cbacf64
Western Alpine Mannikin	en	2d0d8b0f77a1839da5731dd621837011
Eastern Alpine Mannikin	en	515dc127725fbec286c7547c53f0de88
Grey-banded Mannikin	en	7500a0fc4813b1da275838e76bab4f61
Grey-crowned Mannikin	en	d507377b4ae9c8715b3e47174960080d
Grey-headed Mannikin	en	6a145a149961b73607d5e630f5805a0f
Hooded Mannikin	en	df41597af862efd93f659e99353db2bb
Forbes's Mannikin	en	334113420330fb32088911d249c4a44d
Mottled Mannikin	en	e51dadbf515c8329b3c2f27337ee58c1
New Hanover Mannikin	en	8bb39eef1a34a8df910d031b3472cd13
Yellow-rumped Mannikin	en	7c1083dc8125c6e780f10df93c518222
Five-colored Munia	en	61001a4f7c5a414694a7de7d449f4d73
Chestnut-breasted Mannikin	en	cfc56e1c058c2a0fcbdae641c895d612
Black Mannikin	en	8e7333b38a4414e9744106dd2da06ab1
Buff-bellied Mannikin	en	5a358d6ff87ce9bb02a580fd92aa8e90
Gouldian Finch	en	6348848c471b459d0e4559174ed4ec9a
Pin-tailed Parrotfinch	en	4e916b7f1b1d2a4d855bc484d1808eab
Green-faced Parrotfinch	en	d246e897bf36be7b058f25752a173112
Tawny-breasted Parrotfinch	en	a544c95ef24dbdaae8dbe849ee53e238
Red-throated Parrotfinch	en	9c9ffc5d9135f3be8105b6b063ba473c
Fiji Parrotfinch	en	118b672ccef2180816c2af54de8b1741
Royal Parrotfinch	en	8ba11c2db896bf8046f96e60b74928e2
Red-headed Parrotfinch	en	eaf73e89b6d7041cdecb89af8ee15e54
Pink-billed Parrotfinch	en	72ced42bb988e4987f8c1439b6f53abd
Tricolored Parrotfinch	en	cb69ee5b0ff100b3a88cc296e5ba5b96
Red-eared Parrotfinch	en	baf9afecb1540d81be1ac85a18129938
Papuan Parrotfinch	en	8d7593a48cb71f7e97edef7a86064946
Blue-faced Parrotfinch	en	022e6c5297c76698b1bdd3d14cb75c58
Shelley's Oliveback	en	80e7a5726f1cf6344c283b8c2ea11a7c
White-collared Oliveback	en	24be1bab4271a7e6a248e58c8f726a11
Yellow-bellied Waxbill	en	5f649d4e2ceb098a911349919012a227
Angola Waxbill	en	acc33cf1168d0ff5fae6a36075682784
Swee Waxbill	en	9f44c35e26b673b084c59b64ea3145db
Green Twinspot	en	56ca71c3cdb1af65bc20e6d2573cd682
Shelley's Crimsonwing	en	402888a20425fa97fbc3ef252d485bd5
Dusky Crimsonwing	en	d3cd2447363ccf2e6037b7b41d475506
Abyssinian Crimsonwing	en	3f008841f2309aa315cc379f0fdfea3e
Red-faced Crimsonwing	en	25ed7e371968777e87378b68b95b3b36
Red-fronted Antpecker	en	d01196ac198f1bda2ef50c4cb901e467
Woodhouse's Antpecker	en	19c09441e5d5e3e6324bc6b982348468
Jameson's Antpecker	en	5117f00e038fb6d3b7e4d50f65cf2bf3
White-breasted Nigrita	en	d2fb32ba71b32f0ca5ba4710a9b916ba
Chestnut-breasted Nigrita	en	b5f39b2d11e98c2a34e2261ac47069a8
Grey-headed Nigrita	en	a876cb73a34545ad870bb1494eadd9d5
Pale-fronted Nigrita	en	20482afb3cf216ae9dcf528517a9a3bd
Grey-headed Oliveback	en	914a36815818d8dfcc1427b63d01f1d1
Black-cheeked Waxbill	en	5b59c1f0e4cdced87717e413540bccd9
Black-faced Waxbill	en	e9f64bb149b0cc8387f1f26c187f740f
Lavender Waxbill	en	8dd625e89145554ca3af086748aec521
Grey Waxbill	en	d6bd64a33856023516b1aca2bfbd4bc1
Cinderella Waxbill	en	e98e360cfbe443f3e5485c64c7505f37
Black-crowned Waxbill	en	5d0b59f87237a30b84f38a0c7d7ecad0
Black-headed Waxbill	en	b699647d1c2c3b9d2f376d326401ee20
Kandt's Waxbill	en	d70c5e100a8383f0df56a26c24597109
Orange-cheeked Waxbill	en	3a60274733fe5814896f759ae2b8f270
Anambra Waxbill	en	377c88ea7ef5464cb80e459ae932a214
Fawn-breasted Waxbill	en	a2c1eb0f1aa76062da910a033051ddce
Common Waxbill	en	9e58fb046a4797a38fb8130e98d50119
Black-lored Waxbill	en	fb1f809715a013827f7a26d72bce966c
Black-rumped Waxbill	en	e6b46fe5e7eac379106f8cf94249bbae
Crimson-rumped Waxbill	en	e22eddb81bdb442114efd18c61b8e30a
Arabian Waxbill	en	7eb065961bbf8bd602a4c79574a037e7
Quailfinch	en	7e32380a040f6c00e58dfdbee63387df
Locust Finch	en	dd88f28ecfc3a71c7789c528873c0006
Cut-throat Finch	en	08352d0a817406f5754dda34d9ecef97
Red-headed Finch	en	cc7d56641dfc81e5727d0fddb3ed948f
Green Avadavat	en	7eae880e8222c8cc2167ad31f59149d8
Orange-breasted Waxbill	en	feb90a261b5dc65ae3ee6a17dd0f6369
Red Avadavat	en	8c7a8acb9229046db0f1ec0375dc5557
Purple Grenadier	en	5df7b82185aad73aa29a96c2552869e8
Violet-eared Waxbill	en	1d0b18970f12981a0862f2e8608a9ee5
Blue Waxbill	en	d75d45c11d78f3c20686b1398170572d
Red-cheeked Cordon-bleu	en	8496a0d9d3422ab265840772ebc7e556
Blue-capped Cordon-bleu	en	5c1c46566108496c03d1f0fdf8bef91d
Grant's Bluebill	en	c437a2c04fe209867295bcb56d7a7740
Western Bluebill	en	1f885d56b270ef45b37275cf9daf37ef
Red-headed Bluebill	en	6422e61a5b78b2a707d6c5392133ee7f
Lesser Seedcracker	en	e9fcb6e4acf2bf4f3be93ba6e15458fd
Crimson Seedcracker	en	a1def30b966b175ae4cd240970b3850b
Black-bellied Seedcracker	en	24545b5d22615236177624634787cb56
Green-winged Pytilia	en	4632718007f667eb2beb539ff7fde800
Orange-winged Pytilia	en	21d26c9d24b94eb98bb610b07f44f208
Red-winged Pytilia	en	16c8e6e46eaba32cb96d504f39c026f6
Red-billed Pytilia	en	e500c3c1cbe916873ace9b68649498fe
